"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"PAPRPEY","199009","888.314","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199010","888.314","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199011","888.314","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199012","888.314","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199013","873.001","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199101","882.439","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199102","880.46","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199103","885.406","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199104","875.514","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199105","870.567","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199106","870.567","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199107","870.567","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199108","870.567","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199109","870.567","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199110","870.567","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199111","870.567","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199112","870.567","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199113","874.001","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199201","890.003","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199202","890.003","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199203","890.003","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199204","900.003","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199205","900.003","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199206","880.003","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199207","870.003","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199208","875.003","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199209","870.003","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199210","870.003","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199211","870.003","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199212","870.003","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199213","881.219","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199301","884.902","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199302","884.902","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199303","884.902","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199304","884.902","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199305","915.416","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199306","915.416","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199307","884.902","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199308","884.902","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199309","884.902","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199310","884.902","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199311","884.902","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199312","884.902","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199313","890.002","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199401","890.526","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199402","890.526","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199403","890.526","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199404","880.29","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199405","880.29","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199406","880.29","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199407","890.526","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199408","905.88","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199409","905.88","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199410","910.998","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199411","910.998","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199412","910.998","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199413","895.7","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199501","920","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199502","920","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199503","920","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199504","920","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199505","920","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199506","920","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199507","920","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199508","920","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199509","920","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199510","920","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199511","920","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199512","920","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199513","920","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199601","920","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199602","920","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199603","920","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199604","920","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199605","920","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199606","920","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199607","920","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199608","920","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199609","920","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199610","920","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199611","930","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199612","930","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199613","921.667","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199701","867.056","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199702","867.056","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199703","871.955","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199704","871.955","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199705","862.158","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199706","852.36","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199707","862.158","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199708","852.36","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199709","842.563","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199710","842.563","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199711","842.563","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199712","842.563","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199713","856.4","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199801","827.929","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199802","827.929","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199803","827.929","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199804","827.929","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199805","837.556","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199806","837.556","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199807","847.183","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199808","837.556","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199809","837.556","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199810","837.556","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199811","827.929","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199812","827.929","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199813","833.6","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199901","860","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199902","860","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199903","870","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199904","870","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199905","860","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199906","850","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199907","840","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199908","840","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199909","850","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199910","840","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199911","840","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199912","840","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","199913","851.589","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200001","798.18","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200002","793.248","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200003","788.317","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200004","793.248","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200005","783.386","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200006","778.454","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200007","764.646","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200008","753.797","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200009","748.866","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200010","743.934","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200011","739.003","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200012","736.044","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200013","768.33","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200101","749.413","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200102","739.409","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200103","735.408","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200104","732.407","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200105","676.388","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200106","707.399","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200107","710.4","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200108","714.401","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200109","718.402","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200110","713.401","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200111","719.403","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200112","721.403","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200113","719.663","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200201","711.078","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200202","713.068","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200203","708.094","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200204","714.063","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200205","750.866","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200206","719.036","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200207","712.073","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200208","708.094","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200209","712.073","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200210","709.089","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200211","713.068","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200212","714.063","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200213","715.417","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200301","724.517","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200302","724.517","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200303","719.513","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200304","719.513","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200305","719.513","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200306","714.51","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200307","704.503","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200308","699.5","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200309","708.506","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200310","709.506","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200311","704.503","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200312","704.503","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200313","712.673","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200401","689.034","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200402","686.032","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200403","669.024","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200404","659.018","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200405","670.024","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200406","664.021","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200407","674.026","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200408","675.156","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200409","683.698","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200410","683.031","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200411","678.028","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200412","650.014","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200413","673.381","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200501","646.6","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200502","642.6","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200503","637.6","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200504","634.6","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200505","631.6","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200506","627.6","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200507","622.6","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200508","617.6","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200509","612.6","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200510","607.6","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200511","602.6","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200512","597.6","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200513","623.321","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200601","551.1","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200602","548.2","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200603","545.3","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200604","542.4","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200605","539.5","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200606","536.6","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200607","533.7","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200608","530.8","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200609","527.9","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200610","525","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200611","522.1","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200612","519","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200613","535.058","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200701","519.3","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200702","521.3","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200703","523.3","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200704","525.3","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200705","527.3","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200706","529.3","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200707","531.3","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200708","533.3","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200709","535.3","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200710","537.3","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200711","539.3","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200712","541.3","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200713","530.352","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200801","549.2","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200802","552.2","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200803","555.2","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200804","558.2","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200805","561.2","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200806","564.2","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200807","567.2","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200808","570.2","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200809","573.2","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200810","576.2","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200811","579.2","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200812","582.2","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200813","565.741","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200901","579.5","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200902","582.5","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200903","585.5","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200904","588.5","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200905","591.5","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200906","594.5","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200907","596","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200908","592","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200909","588","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200910","584","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200911","580","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200912","576","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","200913","586.519","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201001","579","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201002","577","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201003","575","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201004","573","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201005","571","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201006","569","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201007","567","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201008","565","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201009","563","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201010","561","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201011","559","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201012","557","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201013","567.948","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201101","556","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201102","556","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201103","556","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201104","553","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201105","553","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201106","553","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201107","550","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201108","550","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201109","550","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201110","547","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201111","547","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201112","547","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201113","551.471","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201201","544","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201202","544","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201203","544","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201204","541","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201205","541","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201206","541","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201207","538","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201208","538","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201209","538","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201210","535","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201211","535","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201212","535","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201213","539.484","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201301","515","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201302","512","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201303","514","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201304","522","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201305","524","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201306","529","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201307","525","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201308","525","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201309","532","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201310","535","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201311","523","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201312","528","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201313","523.732","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201401","518","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201402","513","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201403","513","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201404","507","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201405","514","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201406","510","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201407","516","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201408","509","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201409","517","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201410","522","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
"PAPRPEY","201411","537","4","Crude Oil Production, Egypt","Thousand Barrels per Day"
