"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"RADMUUS","199213","18.63","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199301","17.4","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199302","17.84","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199303","18.31","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199304","18.49","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199305","18.44","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199306","17.7","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199307","16.39","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199308","16.01","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199309","15.82","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199310","16.04","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199311","14.99","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199312","12.46","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199313","16.67","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199401","12.73","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199402","13.24","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199403","13.14","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199404","14.74","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199405","15.86","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199406","17.38","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199407","17.74","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199408","17.22","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199409","16.46","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199410","16.35","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199411","16.63","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199412","16.22","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199413","15.67","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199501","16.52","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199502","17.16","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199503","17.31","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199504","18.2","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199505","18.68","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199506","17.94","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199507","16.85","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199508","16.96","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199509","17.12","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199510","16.82","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199511","16.73","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199512","17.55","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199513","17.33","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199601","17.98","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199602","18.1","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199603","19.63","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199604","21.88","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199605","21.15","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199606","19.3","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199607","19.91","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199608","20.55","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199609","21.87","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199610","22.93","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199611","23.08","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199612","23.38","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199613","20.77","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199701","24.25","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199702","22.49","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199703","20.57","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199704","19.02","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199705","19.08","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199706","18.31","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199707","18.25","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199708","18.47","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199709","18.48","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199710","19.68","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199711","19.23","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199712","17.92","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199713","19.61","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199801","15.85","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199802","14.74","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199803","13.48","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199804","13.42","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199805","13.42","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199806","12.38","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199807","12.36","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199808","12.44","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199809","13.35","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199810","13.39","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199811","12.47","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199812","10.48","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199813","13.18","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199901","10.89","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199902","10.92","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199903","12.19","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199904","15.17","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199905","16.55","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199906","16.3","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199907","18.1","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199908","19.57","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199909","21.75","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199910","22.4","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199911","23.08","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199912","24.73","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","199913","17.9","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200001","25.79","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200002","27.8","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200003","29.53","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200004","26.05","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200005","26.62","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200006","29.46","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200007","29.94","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200008","29.36","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200009","32.01","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200010","32.09","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200011","32.43","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200012","27.9","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200013","29.11","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200101","26.83","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200102","27.66","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200103","25.64","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200104","25.12","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200105","26.37","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200106","26.3","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200107","25.13","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200108","25.44","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200109","25.48","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200110","21.79","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200111","18.99","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200112","17.34","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200113","24.33","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200201","17.84","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200202","18.7","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200203","21.61","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200204","24.26","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200205","25.78","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200206","24.81","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200207","25.37","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200208","26.87","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200209","28.4","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200210","27.82","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200211","26.02","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200212","27.25","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200213","24.65","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200301","30.82","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200302","34.05","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200303","32.7","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200304","28.55","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200305","26.75","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200306","29.07","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200307","29.54","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200308","30.28","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200309","27.75","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200310","28.43","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200311","29.55","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200312","30.27","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200313","29.82","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200401","32.34","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200402","33.45","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200403","34.85","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200404","35.56","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200405","37.63","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200406","36.8","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200407","38.19","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200408","41.86","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200409","43.08","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200410","47.66","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200411","45.02","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200412","41.2","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200413","38.97","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200501","41.82","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200502","43.8","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200503","48.87","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200504","49.64","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200505","47.91","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200506","52.13","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200507","55.8","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200508","60.57","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200509","62.84","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200510","60.79","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200511","56.52","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200512","55.89","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200513","52.94","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200601","60.22","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200602","58.97","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200603","58.48","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200604","64.06","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200605","67.11","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200606","67.76","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200607","70.55","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200608","70.48","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200609","62.51","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200610","56.67","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200611","55.36","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200612","57.81","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200613","62.62","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200701","53.1","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200702","55.72","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200703","57.86","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200704","61.13","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200705","62.04","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200706","64.95","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200707","72.08","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200708","71.57","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200709","75.84","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200710","82.2","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200711","89.25","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200712","88.98","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200713","69.65","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200801","89.57","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200802","92.23","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200803","99.87","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200804","108.54","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200805","119.75","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200806","129.45","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200807","131.47","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200808","118.42","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200809","103.73","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200810","81.03","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200811","61.65","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200812","41.42","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200813","98.47","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200901","38.67","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200902","37.51","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200903","44.92","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200904","47.52","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200905","54.58","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200906","64.65","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200907","63.79","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200908","67.81","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200909","67.87","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200910","72.09","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200911","74.6","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200912","73.35","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","200913","59.49","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201001","76.04","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201002","75.91","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201003","78.52","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201004","82.12","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201005","75.23","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201006","73.92","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201007","74.52","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201008","76.21","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201009","74.98","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201010","79.04","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201011","82.31","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201012","86.48","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201013","78.01","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201101","88.7","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201102","89.5","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201103","102.41","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201104","111.7","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201105","107.63","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201106","102.51","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201107","102.67","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201108","95.9","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201109","96.89","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201110","98.34","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201111","106.69","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201112","104.51","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201113","100.71","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201201","103.97","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201202","105.93","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201203","110.8","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201204","111.22","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201205","103.04","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201206","91.66","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201207","92.64","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201208","98.58","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201209","102.17","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201210","99.07","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201211","95.28","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201212","96.56","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201213","100.72","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201301","103.78","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
"RADMUUS","201302","103.75","4","Refiner Acquisition Cost of Crude Oil, Domestic","Dollars per Barrel"
